DATAFLOW,LAST UPDATE,freq,acl00,frequenc,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 44 years,Percentage,Slovenia,2011,45.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 44 years,Percentage,Slovakia,2007,49.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 44 years,Percentage,Slovakia,2011,51.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 44 years,Percentage,Türkiye,2007,13.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 44 years,Percentage,Türkiye,2011,18.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 44 years,Percentage,United Kingdom,2011,46.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Austria,2007,46.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Austria,2011,49.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Belgium,2007,54.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Bulgaria,2007,14.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Bulgaria,2011,20.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Cyprus,2007,28.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Cyprus,2011,28.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Czechia,2007,45.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Czechia,2011,47.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Germany,2011,50.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Estonia,2007,33.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Estonia,2011,40.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Greece,2007,42.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Greece,2011,40.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Spain,2007,39.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Finland,2007,52.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Finland,2011,59.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Croatia,2007,18.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Hungary,2007,35.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Hungary,2011,28.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Italy,2007,41.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Italy,2011,41.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Lithuania,2007,22.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Lithuania,2011,38.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Luxembourg,2011,59.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Latvia,2007,28.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Latvia,2011,28.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Malta,2011,41.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Poland,2007,38.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Poland,2011,41.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Portugal,2007,29.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Portugal,2011,28.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Romania,2007,15.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Romania,2011,11.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Serbia,2011,16.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Slovenia,2007,30.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Slovenia,2011,36.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Slovakia,2007,39.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Slovakia,2011,45.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Türkiye,2007,12.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,Türkiye,2011,14.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 35 to 54 years,Percentage,United Kingdom,2011,45.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Austria,2007,39.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Austria,2011,46.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Belgium,2007,47.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Bulgaria,2007,12.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Bulgaria,2011,15.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Cyprus,2007,19.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Cyprus,2011,21.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Czechia,2007,39.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Czechia,2011,39.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Germany,2011,47.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Estonia,2007,25.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Estonia,2011,29.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Greece,2007,36.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Greece,2011,31.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Spain,2007,35.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Finland,2007,46.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Finland,2011,52.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Croatia,2007,12.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Hungary,2007,30.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Hungary,2011,22.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Italy,2007,37.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Italy,2011,37.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Lithuania,2007,19.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Lithuania,2011,34.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Luxembourg,2011,50.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Latvia,2007,23.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Latvia,2011,22.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Malta,2011,35.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Poland,2007,33.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Poland,2011,35.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Portugal,2007,23.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Portugal,2011,23.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Romania,2007,12.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Romania,2011,7.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Serbia,2011,12.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Slovenia,2007,23.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Slovenia,2011,27.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Slovakia,2007,29.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Slovakia,2011,39.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Türkiye,2007,10.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,Türkiye,2011,10.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 54 years,Percentage,United Kingdom,2011,43.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Austria,2007,32.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Austria,2011,39.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Belgium,2007,41.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Bulgaria,2007,10.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Bulgaria,2011,11.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Cyprus,2007,15.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Cyprus,2011,15.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Czechia,2007,31.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Czechia,2011,32.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Germany,2011,38.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Estonia,2007,22.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Estonia,2011,25.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Greece,2007,30.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Greece,2011,26.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Spain,2007,30.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Finland,2007,42.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Finland,2011,45.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Croatia,2007,10.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Hungary,2007,25.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Hungary,2011,19.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Italy,2007,30.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Italy,2011,30.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Lithuania,2007,17.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Lithuania,2011,27.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Luxembourg,2011,49.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Latvia,2007,20.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Latvia,2011,19.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Malta,2011,27.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Poland,2007,31.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Poland,2011,30.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Portugal,2007,19.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Portugal,2011,17.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Romania,2007,9.9,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Romania,2011,5.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Serbia,2011,10.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Slovenia,2007,20.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Slovenia,2011,22.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Slovakia,2007,25.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Slovakia,2011,33.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Türkiye,2007,8.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,Türkiye,2011,9.1,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 45 to 64 years,Percentage,United Kingdom,2011,43.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Austria,2007,24.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Austria,2011,30.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Belgium,2007,34.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Bulgaria,2007,7.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Bulgaria,2011,7.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Cyprus,2007,11.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Cyprus,2011,8.8,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Czechia,2007,24.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Czechia,2011,26.5,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Germany,2011,27.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Estonia,2007,20.3,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Estonia,2011,21.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Greece,2007,22.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Greece,2011,21.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Spain,2007,24.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Finland,2007,37.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Finland,2011,37.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Croatia,2007,7.3,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Hungary,2007,19.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Hungary,2011,15.7,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Italy,2007,22.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Italy,2011,23.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Lithuania,2007,13.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Lithuania,2011,19.2,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Luxembourg,2011,46.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Latvia,2007,16.9,u,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Latvia,2011,15.0,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Malta,2011,20.6,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Poland,2007,27.8,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Poland,2011,26.4,,
ESTAT:CULT_PCS_CAA(1.0),26/02/16 23:00:00,Annual,Cinema,From 1 to 6 times,Females,From 55 to 64 years,Percentage,Portugal,2007,16.4,,
